X,Y,R,G,B
71,75,255,255,255
72,75,125,125,125
73,75,0,0,0
74,75,5,5,5
75,75,4,4,4
76,75,0,0,0
77,75,2,2,2
78,75,0,0,0
79,75,0,0,0
80,75,0,0,0
81,75,0,0,0
82,75,0,0,0
83,75,0,0,0
84,75,0,0,0
85,75,0,0,0
86,75,0,0,0
87,75,0,0,0
88,75,0,0,0
89,75,0,0,0
90,75,0,0,0
91,75,0,0,0
92,75,0,0,0
93,75,0,0,0
94,75,0,0,0
95,75,0,0,0
0,76,0,0,0
1,76,0,0,0
2,76,0,0,0
3,76,0,0,0
4,76,0,0,0
5,76,0,0,0
6,76,0,0,0
7,76,0,0,0
8,76,0,0,0
9,76,0,0,0
10,76,0,0,0
11,76,0,0,0
12,76,0,0,0
13,76,0,0,0
14,76,0,0,0
15,76,255,255,255
16,76,6,6,6
17,76,0,0,0
18,76,65,65,65
19,76,255,255,255
20,76,252,252,252
21,76,255,255,255
22,76,255,255,255
23,76,255,255,255
24,76,255,255,255
25,76,255,255,255
26,76,255,255,255
27,76,255,255,255
28,76,255,255,255
29,76,255,255,255
30,76,255,255,255
31,76,255,255,255
32,76,255,255,255
33,76,255,255,255
34,76,255,255,255
35,76,255,255,255
36,76,255,255,255
37,76,255,255,255
38,76,255,255,255
39,76,255,255,255
40,76,255,255,255
41,76,255,255,255
42,76,255,255,255
43,76,255,255,255
44,76,255,255,255
45,76,255,255,255
46,76,255,255,255
47,76,255,255,255
48,76,255,255,255
49,76,255,255,255
50,76,255,255,255
51,76,255,255,255
52,76,255,255,255
53,76,255,255,255
54,76,255,255,255
55,76,255,255,255
56,76,255,255,255
57,76,255,255,255
58,76,255,255,255
59,76,255,255,255
60,76,255,255,255
61,76,255,255,255
62,76,255,255,255
63,76,255,255,255
64,76,255,255,255
65,76,255,255,255
66,76,255,255,255
67,76,255,255,255
68,76,255,255,255
69,76,255,255,255
70,76,250,250,250
71,76,255,255,255
72,76,117,117,117
73,76,0,0,0
74,76,5,5,5
75,76,4,4,4
76,76,0,0,0
77,76,2,2,2
78,76,0,0,0
79,76,0,0,0
80,76,0,0,0
81,76,0,0,0
82,76,0,0,0
83,76,0,0,0
84,76,0,0,0
85,76,0,0,0
86,76,0,0,0
87,76,0,0,0
88,76,0,0,0
89,76,0,0,0
90,76,0,0,0
91,76,0,0,0
92,76,0,0,0
93,76,0,0,0
94,76,0,0,0
95,76,0,0,0
0,77,0,0,0
1,77,0,0,0
2,77,0,0,0
3,77,0,0,0
4,77,0,0,0
5,77,0,0,0
6,77,0,0,0
7,77,0,0,0
8,77,0,0,0
9,77,0,0,0
10,77,0,0,0
11,77,0,0,0
12,77,0,0,0
13,77,0,0,0
14,77,0,0,0
15,77,7,7,7
16,77,5,5,5
17,77,0,0,0
18,77,160,160,160
19,77,255,255,255
20,77,252,252,252
21,77,255,255,255
22,77,255,255,255
23,77,255,255,255
24,77,255,255,255
25,77,255,255,255
26,77,255,255,255
27,77,255,255,255
28,77,255,255,255
29,77,255,255,255
30,77,255,255,255
31,77,255,255,255
32,77,255,255,255
33,77,255,255,255
34,77,255,255,255
35,77,255,255,255
36,77,255,255,255
37,77,255,255,255
38,77,255,255,255
39,77,255,255,255
40,77,255,255,255
41,77,255,255,255
42,77,255,255,255
43,77,255,255,255
44,77,255,255,255
45,77,255,255,255
46,77,255,255,255
47,77,255,255,255
48,77,255,255,255
49,77,255,255,255
50,77,255,255,255
51,77,255,255,255
52,77,255,255,255
53,77,255,255,255
54,77,255,255,255
55,77,255,255,255
56,77,255,255,255
57,77,255,255,255
58,77,255,255,255
59,77,255,255,255
60,77,255,255,255
61,77,255,255,255
62,77,255,255,255
63,77,255,255,255
64,77,255,255,255
65,77,255,255,255
66,77,255,255,255
67,77,255,255,255
68,77,255,255,255
69,77,255,255,255
70,77,251,251,251
71,77,255,255,255
72,77,167,167,167
73,77,2,2,2
74,77,4,4,4
75,77,11,11,11
76,77,0,0,0
77,77,9,9,9
78,77,0,0,0
79,77,0,0,0
80,77,0,0,0
81,77,0,0,0
82,77,0,0,0
83,77,0,0,0
84,77,0,0,0
85,77,0,0,0
86,77,0,0,0
87,77,0,0,0
88,77,0,0,0
89,77,0,0,0
90,77,0,0,0
91,77,0,0,0
92,77,0,0,0
93,77,0,0,0
94,77,0,0,0
95,77,0,0,0
0,78,0,0,0
1,78,0,0,0
2,78,0,0,0
3,78,0,0,0
4,78,0,0,0
5,78,0,0,0
6,78,0,0,0
7,78,0,0,0
8,78,0,0,0
9,78,0,0,0
10,78,0,0,0
11,78,0,0,0
12,78,0,0,0
13,78,0,0,0
14,78,0,0,0
15,78,0,0,0
16,78,3,3,3
17,78,0,0,0
18,78,201,201,201
19,78,255,255,255
20,78,252,252,252
21,78,255,255,255
22,78,255,255,255
23,78,255,255,255
24,78,255,255,255
25,78,255,255,255
26,78,255,255,255
27,78,255,255,255
28,78,255,255,255
29,78,255,255,255
30,78,255,255,255
31,78,255,255,255
32,78,255,255,255
33,78,255,255,255
34,78,255,255,255
35,78,255,255,255
36,78,255,255,255
37,78,255,255,255
38,78,255,255,255
39,78,255,255,255
40,78,255,255,255
41,78,255,255,255
42,78,255,255,255
43,78,255,255,255
44,78,255,255,255
45,78,255,255,255
46,78,255,255,255
47,78,255,255,255
48,78,255,255,255
49,78,255,255,255
50,78,255,255,255
51,78,255,255,255
52,78,255,255,255
53,78,255,255,255
54,78,255,255,255
55,78,255,255,255
56,78,255,255,255
57,78,255,255,255
58,78,255,255,255
59,78,255,255,255
60,78,255,255,255
61,78,255,255,255
62,78,255,255,255
63,78,255,255,255
64,78,255,255,255
65,78,255,255,255
66,78,255,255,255
67,78,255,255,255
68,78,255,255,255
69,78,255,255,255
70,78,254,254,254
71,78,255,255,255
72,78,240,240,240
73,78,9,9,9
74,78,0,0,0
75,78,2,2,2
76,78,0,0,0
77,78,0,0,0
78,78,0,0,0
79,78,0,0,0
80,78,0,0,0
81,78,0,0,0
82,78,0,0,0
83,78,0,0,0
84,78,0,0,0
85,78,0,0,0
86,78,0,0,0
87,78,0,0,0
88,78,0,0,0
89,78,0,0,0
90,78,0,0,0
91,78,0,0,0
92,78,0,0,0
93,78,0,0,0
94,78,0,0,0
95,78,0,0,0
0,79,0,0,0
1,79,0,0,0
2,79,0,0,0
3,79,0,0,0
4,79,0,0,0
5,79,0,0,0
6,79,0,0,0
7,79,0,0,0
8,79,0,0,0
9,79,0,0,0
10,79,0,0,0
11,79,0,0,0
12,79,0,0,0
13,79,0,0,0
14,79,0,0,0
15,79,0,0,0
16,79,3,3,3
17,79,0,0,0
18,79,192,192,192
19,79,255,255,255
20,79,252,252,252
21,79,255,255,255
22,79,255,255,255
23,79,255,255,255
24,79,255,255,255
25,79,255,255,255
26,79,255,255,255
27,79,255,255,255
28,79,255,255,255
29,79,255,255,255
30,79,255,255,255
31,79,255,255,255
32,79,255,255,255
33,79,255,255,255
34,79,255,255,255
35,79,255,255,255
36,79,255,255,255
37,79,255,255,255
38,79,255,255,255
39,79,252,252,252
40,79,251,251,251
41,79,252,252,252
42,79,255,255,255
43,79,255,255,255
44,79,255,255,255
45,79,255,255,255
46,79,254,254,254
47,79,251,251,251
48,79,251,251,251
49,79,253,253,253
50,79,255,255,255
51,79,255,255,255
52,79,255,255,255
53,79,255,255,255
54,79,255,255,255
55,79,255,255,255
56,79,255,255,255
57,79,255,255,255
58,79,255,255,255
59,79,255,255,255
60,79,255,255,255
61,79,255,255,255
62,79,255,255,255
63,79,255,255,255
64,79,255,255,255
65,79,255,255,255
66,79,255,255,255
67,79,255,255,255
68,79,255,255,255
69,79,255,255,255
70,79,254,254,254
71,79,255,255,255
72,79,232,232,232
73,79,5,5,5
74,79,0,0,0
75,79,2,2,2
76,79,0,0,0
77,79,0,0,0
78,79,0,0,0
79,79,0,0,0
80,79,0,0,0
81,79,0,0,0
82,79,0,0,0
83,79,0,0,0
84,79,0,0,0
85,79,0,0,0
86,79,0,0,0
87,79,0,0,0
88,79,0,0,0
89,79,0,0,0
90,79,0,0,0
91,79,0,0,0
92,79,0,0,0
93,79,0,0,0
94,79,0,0,0
95,79,0,0,0
0,80,0,0,0
1,80,0,0,0
2,80,0,0,0
3,80,0,0,0
4,80,0,0,0
5,80,0,0,0
6,80,0,0,0
7,80,0,0,0
8,80,0,0,0
9,80,0,0,0
10,80,0,0,0
11,80,0,0,0
12,80,0,0,0
13,80,0,0,0
14,80,0,0,0
15,80,15,15,15
16,80,0,0,0
17,80,46,46,46
18,80,245,245,245
19,80,254,254,254
20,80,254,254,254
21,80,255,255,255
22,80,255,255,255
23,80,255,255,255
24,80,255,255,255
25,80,255,255,255
26,80,255,255,255
27,80,255,255,255
28,80,255,255,255
29,80,255,255,255
30,80,255,255,255
31,80,255,255,255
32,80,255,255,255
33,80,255,255,255
34,80,255,255,255
35,80,254,254,254
36,80,251,251,251
37,80,254,254,254
38,80,255,255,255
39,80,255,255,255
40,80,255,255,255
41,80,255,255,255
42,80,255,255,255
43,80,255,255,255
44,80,255,255,255
45,80,255,255,255
46,80,255,255,255
47,80,255,255,255
48,80,255,255,255
49,80,255,255,255
50,80,255,255,255
51,80,251,251,251
52,80,254,254,254
53,80,255,255,255
54,80,255,255,255
55,80,255,255,255
56,80,255,255,255
57,80,255,255,255
58,80,255,255,255
59,80,255,255,255
60,80,255,255,255
61,80,255,255,255
62,80,255,255,255
63,80,255,255,255
64,80,255,255,255
65,80,255,255,255
66,80,255,255,255
67,80,255,255,255
68,80,255,255,255
69,80,255,255,255
70,80,254,254,254
71,80,255,255,255
72,80,239,239,239
73,80,21,21,21
74,80,0,0,0
75,80,3,3,3
76,80,0,0,0
77,80,0,0,0
78,80,0,0,0
79,80,0,0,0
80,80,0,0,0
81,80,0,0,0
82,80,0,0,0
83,80,0,0,0
84,80,0,0,0
85,80,0,0,0
86,80,0,0,0
87,80,0,0,0
88,80,0,0,0
89,80,0,0,0
90,80,0,0,0
91,80,0,0,0
92,80,0,0,0
93,80,0,0,0
94,80,0,0,0
95,80,0,0,0
0,81,0,0,0
1,81,0,0,0
2,81,0,0,0
3,81,0,0,0
4,81,0,0,0
5,81,0,0,0
6,81,0,0,0
7,81,0,0,0
8,81,0,0,0
9,81,0,0,0
10,81,0,0,0
11,81,0,0,0
12,81,0,0,0
13,81,5,5,5
14,81,0,0,0
15,81,17,17,17
16,81,0,0,0
17,81,65,65,65
18,81,255,255,255
19,81,252,252,252
20,81,255,255,255
21,81,255,255,255
22,81,255,255,255
23,81,255,255,255
24,81,255,255,255
25,81,255,255,255
26,81,255,255,255
27,81,255,255,255
28,81,255,255,255
29,81,255,255,255
30,81,255,255,255
31,81,255,255,255
32,81,255,255,255
33,81,254,254,254
34,81,251,251,251
35,81,255,255,255
36,81,255,255,255
37,81,255,255,255
38,81,253,253,253
39,81,190,190,190
40,81,157,157,157
41,81,130,130,130
42,81,35,35,35
43,81,36,36,36
44,81,36,36,36
45,81,35,35,35
46,81,63,63,63
47,81,158,158,158
48,81,155,155,155
49,81,209,209,209
50,81,255,255,255
51,81,255,255,255
52,81,255,255,255
53,81,251,251,251
54,81,255,255,255
55,81,255,255,255
56,81,255,255,255
57,81,255,255,255
58,81,255,255,255
59,81,255,255,255
60,81,255,255,255
61,81,255,255,255
62,81,255,255,255
63,81,255,255,255
64,81,255,255,255
65,81,255,255,255
66,81,255,255,255
67,81,255,255,255
68,81,255,255,255
69,81,255,255,255
70,81,255,255,255
71,81,251,251,251
72,81,255,255,255
73,81,107,107,107
74,81,0,0,0
75,81,13,13,13
76,81,0,0,0
77,81,0,0,0
78,81,0,0,0
79,81,0,0,0
80,81,0,0,0
81,81,0,0,0
82,81,0,0,0
83,81,0,0,0
84,81,0,0,0
85,81,0,0,0
86,81,0,0,0
87,81,0,0,0
88,81,0,0,0
89,81,0,0,0
90,81,0,0,0
91,81,0,0,0
92,81,0,0,0
93,81,0,0,0
94,81,0,0,0
95,81,0,0,0
0,82,0,0,0
1,82,0,0,0
2,82,0,0,0
3,82,0,0,0
4,82,0,0,0
5,82,0,0,0
6,82,0,0,0
7,82,0,0,0
8,82,0,0,0
9,82,0,0,0
10,82,0,0,0
11,82,0,0,0
12,82,0,0,0
13,82,7,7,7
14,82,0,0,0
15,82,17,17,17
16,82,0,0,0
17,82,61,61,61
18,82,254,254,254
19,82,252,252,252
20,82,255,255,255
21,82,255,255,255
22,82,255,255,255
23,82,255,255,255
24,82,255,255,255
25,82,255,255,255
26,82,255,255,255
27,82,255,255,255
28,82,255,255,255
29,82,255,255,255
30,82,255,255,255
31,82,254,254,254
32,82,251,251,251
33,82,255,255,255
34,82,255,255,255
35,82,244,244,244
36,82,157,157,157
37,82,79,79,79
38,82,28,28,28
39,82,0,0,0
40,82,0,0,0
41,82,0,0,0
42,82,0,0,0
43,82,0,0,0
44,82,0,0,0
45,82,0,0,0
46,82,0,0,0
47,82,0,0,0
48,82,0,0,0
49,82,8,8,8
50,82,45,45,45
51,82,154,154,154
52,82,247,247,247
53,82,255,255,255
54,82,252,252,252
55,82,254,254,254
56,82,255,255,255
57,82,255,255,255
58,82,255,255,255
59,82,255,255,255
60,82,255,255,255
61,82,255,255,255
62,82,255,255,255
63,82,255,255,255
64,82,255,255,255
65,82,255,255,255
66,82,255,255,255
67,82,255,255,255
68,82,255,255,255
69,82,255,255,255
70,82,255,255,255
71,82,250,250,250
72,82,255,255,255
73,82,115,115,115
74,82,0,0,0
75,82,13,13,13
76,82,0,0,0
77,82,0,0,0
78,82,0,0,0
79,82,0,0,0
80,82,0,0,0
81,82,0,0,0
82,82,0,0,0
83,82,0,0,0
84,82,0,0,0
85,82,0,0,0
86,82,0,0,0
87,82,0,0,0
88,82,0,0,0
89,82,0,0,0
90,82,0,0,0
91,82,0,0,0
92,82,0,0,0
93,82,0,0,0
94,82,0,0,0
95,82,0,0,0
0,83,0,0,0
1,83,0,0,0
2,83,0,0,0
3,83,0,0,0
4,83,0,0,0
5,83,0,0,0
6,83,0,0,0
7,83,0,0,0
8,83,0,0,0
9,83,0,0,0
10,83,0,0,0
11,83,0,0,0
12,83,0,0,0
13,83,3,3,3
14,83,0,0,0
15,83,20,20,20
16,83,0,0,0
17,83,61,61,61
18,83,254,254,254
19,83,252,252,252
20,83,255,255,255
21,83,255,255,255
22,83,255,255,255
23,83,255,255,255
24,83,255,255,255
25,83,255,255,255
26,83,255,255,255
27,83,255,255,255
28,83,255,255,255
29,83,254,254,254
30,83,251,251,251
31,83,255,255,255
32,83,255,255,255
33,83,244,244,244
34,83,143,143,143
35,83,29,29,29
36,83,0,0,0
37,83,0,0,0
38,83,0,0,0
39,83,1,1,1
40,83,9,9,9
41,83,10,10,10
42,83,24,24,24
43,83,23,23,23
44,83,25,25,25
45,83,16,16,16
46,83,7,7,7
47,83,9,9,9
48,83,5,5,5
49,83,0,0,0
50,83,0,0,0
51,83,0,0,0
52,83,42,42,42
53,83,159,159,159
54,83,255,255,255
55,83,255,255,255
56,83,253,253,253
57,83,255,255,255
58,83,255,255,255
59,83,255,255,255
60,83,255,255,255
61,83,255,255,255
62,83,255,255,255
63,83,255,255,255
64,83,255,255,255
65,83,255,255,255
66,83,255,255,255
67,83,255,255,255
68,83,255,255,255
69,83,255,255,255
70,83,255,255,255
71,83,250,250,250
72,83,255,255,255
73,83,112,112,112
74,83,0,0,0
75,83,6,6,6
76,83,0,0,0
77,83,0,0,0
78,83,0,0,0
79,83,0,0,0
80,83,0,0,0
81,83,0,0,0
82,83,0,0,0
83,83,0,0,0
84,83,0,0,0
85,83,0,0,0
86,83,0,0,0
87,83,0,0,0
88,83,0,0,0
89,83,0,0,0
90,83,0,0,0
91,83,0,0,0
92,83,0,0,0
93,83,0,0,0
94,83,0,0,0
95,83,0,0,0
0,84,0,0,0
1,84,0,0,0
2,84,0,0,0
3,84,0,0,0
4,84,0,0,0
5,84,0,0,0
6,84,0,0,0
7,84,0,0,0
8,84,0,0,0
9,84,0,0,0
10,84,0,0,0
11,84,0,0,0
12,84,0,0,0
13,84,0,0,0
14,84,0,0,0
15,84,17,17,17
16,84,0,0,0
17,84,67,67,67
18,84,255,255,255
19,84,252,252,252
20,84,255,255,255
21,84,255,255,255
22,84,255,255,255
23,84,255,255,255
24,84,255,255,255
25,84,255,255,255
26,84,255,255,255
27,84,254,254,254
28,84,251,251,251
29,84,255,255,255
30,84,255,255,255
31,84,243,243,243
32,84,142,142,142
33,84,29,29,29
34,84,0,0,0
35,84,0,0,0
36,84,6,6,6
37,84,8,8,8
38,84,24,24,24
39,84,0,0,0
40,84,0,0,0
41,84,0,0,0
42,84,0,0,0
43,84,0,0,0
44,84,0,0,0
45,84,6,6,6
46,84,1,1,1
47,84,0,0,0
48,84,4,4,4
49,84,4,4,4
50,84,5,5,5
51,84,5,5,5
52,84,0,0,0
53,84,0,0,0
54,84,96,96,96
55,84,224,224,224
56,84,255,255,255
57,84,251,251,251
58,84,255,255,255
59,84,255,255,255
60,84,255,255,255
61,84,255,255,255
62,84,255,255,255
63,84,255,255,255
64,84,255,255,255
65,84,255,255,255
66,84,255,255,255
67,84,255,255,255
68,84,255,255,255
69,84,255,255,255
70,84,255,255,255
71,84,250,250,250
72,84,255,255,255
73,84,115,115,115
74,84,0,0,0
75,84,5,5,5
76,84,0,0,0
77,84,0,0,0
78,84,0,0,0
79,84,0,0,0
80,84,0,0,0
81,84,0,0,0
82,84,0,0,0
83,84,0,0,0
84,84,0,0,0
85,84,0,0,0
86,84,0,0,0
87,84,0,0,0
88,84,0,0,0
89,84,0,0,0
90,84,0,0,0
91,84,0,0,0
92,84,0,0,0
93,84,0,0,0
94,84,0,0,0
95,84,0,0,0
0,85,0,0,0
1,85,0,0,0
2,85,0,0,0
3,85,0,0,0
4,85,0,0,0
5,85,0,0,0
6,85,0,0,0
7,85,0,0,0
8,85,0,0,0
9,85,0,0,0
10,85,0,0,0
11,85,0,0,0
12,85,0,0,0
13,85,0,0,0
14,85,0,0,0
15,85,9,9,9
16,85,2,2,2
17,85,27,27,27
18,85,229,229,229
19,85,252,252,252
20,85,253,253,253
21,85,255,255,255
22,85,255,255,255
23,85,255,255,255
24,85,255,255,255
25,85,253,253,253
26,85,252,252,252
27,85,255,255,255
28,85,255,255,255
29,85,240,240,240
30,85,140,140,140
31,85,30,30,30
32,85,0,0,0
33,85,0,0,0
34,85,6,6,6
35,85,6,6,6
36,85,0,0,0
37,85,1,1,1
38,85,1,1,1
39,85,0,0,0
40,85,0,0,0
41,85,1,1,1
42,85,0,0,0
43,85,0,0,0
44,85,0,0,0
45,85,6,6,6
46,85,1,1,1
47,85,0,0,0
48,85,2,2,2
49,85,1,1,1
50,85,0,0,0
51,85,10,10,10
52,85,2,2,2
53,85,4,4,4
54,85,0,0,0
55,85,35,35,35
56,85,224,224,224
57,85,255,255,255
58,85,251,251,251
59,85,255,255,255
60,85,255,255,255
61,85,255,255,255
62,85,255,255,255
63,85,255,255,255
64,85,255,255,255
65,85,255,255,255
66,85,255,255,255
67,85,255,255,255
68,85,255,255,255
69,85,255,255,255
70,85,255,255,255
71,85,250,250,250
72,85,255,255,255
73,85,106,106,106
74,85,0,0,0
75,85,5,5,5
76,85,0,0,0
77,85,0,0,0
78,85,0,0,0
79,85,0,0,0
80,85,0,0,0
81,85,0,0,0
82,85,0,0,0
83,85,0,0,0
84,85,0,0,0
85,85,0,0,0
86,85,0,0,0
87,85,0,0,0
88,85,0,0,0
89,85,0,0,0
90,85,0,0,0
91,85,0,0,0
92,85,0,0,0
93,85,0,0,0
94,85,0,0,0
95,85,0,0,0
0,86,0,0,0
1,86,0,0,0
2,86,0,0,0
3,86,0,0,0
4,86,0,0,0
5,86,0,0,0
6,86,0,0,0
7,86,0,0,0
8,86,0,0,0
9,86,0,0,0
10,86,0,0,0
11,86,0,0,0
12,86,0,0,0
13,86,0,0,0
14,86,0,0,0
15,86,0,0,0
16,86,6,6,6
17,86,0,0,0
18,86,129,129,129
19,86,255,255,255
20,86,248,248,248
21,86,252,252,252
22,86,252,252,252
23,86,251,251,251
24,86,252,252,252
25,86,255,255,255
26,86,255,255,255
27,86,238,238,238
28,86,140,140,140
29,86,31,31,31
30,86,0,0,0
31,86,0,0,0
32,86,4,4,4
33,86,9,9,9
34,86,0,0,0
35,86,0,0,0
36,86,3,3,3
37,86,1,1,1
38,86,1,1,1
39,86,2,2,2
40,86,0,0,0
41,86,2,2,2
42,86,0,0,0
43,86,0,0,0
44,86,0,0,0
45,86,3,3,3
46,86,0,0,0
47,86,5,5,5
48,86,0,0,0
49,86,1,1,1
50,86,0,0,0
51,86,12,12,12
52,86,0,0,0
53,86,0,0,0
54,86,6,6,6
55,86,0,0,0
56,86,34,34,34
57,86,205,205,205
58,86,255,255,255
59,86,252,252,252
60,86,255,255,255
61,86,255,255,255
62,86,255,255,255
63,86,255,255,255
64,86,255,255,255
65,86,255,255,255
66,86,255,255,255
67,86,255,255,255
68,86,255,255,255
69,86,255,255,255
70,86,255,255,255
71,86,251,251,251
72,86,255,255,255
73,86,166,166,166
74,86,0,0,0
75,86,2,2,2
76,86,0,0,0
77,86,0,0,0
78,86,0,0,0
79,86,0,0,0
80,86,0,0,0
81,86,0,0,0
82,86,0,0,0
83,86,0,0,0
84,86,0,0,0
85,86,0,0,0
86,86,0,0,0
87,86,0,0,0
88,86,0,0,0
89,86,0,0,0
90,86,0,0,0
91,86,0,0,0
92,86,0,0,0
93,86,0,0,0
94,86,0,0,0
95,86,0,0,0
0,87,0,0,0
1,87,0,0,0
2,87,0,0,0
3,87,0,0,0
4,87,0,0,0
5,87,0,0,0
6,87,0,0,0
7,87,0,0,0
8,87,0,0,0
9,87,0,0,0
10,87,0,0,0
11,87,0,0,0
12,87,0,0,0
13,87,0,0,0
14,87,0,0,0
15,87,0,0,0
16,87,3,3,3
17,87,3,3,3
18,87,18,18,18
19,87,205,205,205
20,87,255,255,255
21,87,255,255,255
22,87,255,255,255
23,87,255,255,255
24,87,255,255,255
25,87,213,213,213
26,87,140,140,140
27,87,31,31,31
28,87,0,0,0
29,87,0,0,0
30,87,4,4,4
31,87,3,3,3
32,87,1,1,1
33,87,7,7,7
34,87,0,0,0
35,87,0,0,0
36,87,0,0,0
37,87,0,0,0
38,87,0,0,0
39,87,0,0,0
40,87,0,0,0
41,87,0,0,0
42,87,0,0,0
43,87,0,0,0
44,87,0,0,0
45,87,0,0,0
46,87,0,0,0
47,87,0,0,0
48,87,6,6,6
49,87,6,6,6
50,87,22,22,22
51,87,8,8,8
52,87,0,0,0
53,87,0,0,0
54,87,0,0,0
55,87,3,3,3
56,87,0,0,0
57,87,3,3,3
58,87,139,139,139
59,87,255,255,255
60,87,250,250,250
61,87,255,255,255
62,87,255,255,255
63,87,255,255,255
64,87,255,255,255
65,87,255,255,255
66,87,255,255,255
67,87,255,255,255
68,87,255,255,255
69,87,255,255,255
70,87,255,255,255
71,87,253,253,253
72,87,255,255,255
73,87,235,235,235
74,87,2,2,2
75,87,0,0,0
76,87,0,0,0
77,87,0,0,0
78,87,0,0,0
79,87,0,0,0
80,87,0,0,0
81,87,0,0,0
82,87,0,0,0
83,87,0,0,0
84,87,0,0,0
85,87,0,0,0
86,87,0,0,0
87,87,0,0,0
88,87,0,0,0
89,87,0,0,0
90,87,0,0,0
91,87,0,0,0
92,87,0,0,0
93,87,0,0,0
94,87,0,0,0
95,87,0,0,0
0,88,0,0,0
1,88,0,0,0
2,88,0,0,0
3,88,0,0,0
4,88,0,0,0
5,88,0,0,0
6,88,0,0,0
7,88,0,0,0
8,88,0,0,0
9,88,0,0,0
10,88,0,0,0
11,88,0,0,0
12,88,0,0,0
13,88,0,0,0
14,88,0,0,0
15,88,0,0,0
16,88,0,0,0
17,88,2,2,2
18,88,0,0,0
19,88,20,20,20
20,88,82,82,82
21,88,129,129,129
22,88,205,205,205
23,88,118,118,118
24,88,74,74,74
25,88,0,0,0
26,88,0,0,0
27,88,0,0,0
28,88,5,5,5
29,88,3,3,3
30,88,1,1,1
31,88,0,0,0
32,88,0,0,0
33,88,7,7,7
34,88,35,35,35
35,88,0,0,0
36,88,14,14,14
37,88,0,0,0
38,88,0,0,0
39,88,0,0,0
40,88,0,0,0
41,88,0,0,0
42,88,0,0,0
43,88,0,0,0
44,88,0,0,0
45,88,0,0,0
46,88,0,0,0
47,88,0,0,0
48,88,0,0,0
49,88,0,0,0
50,88,0,0,0
51,88,0,0,0
52,88,0,0,0
53,88,0,0,0
54,88,0,0,0
55,88,0,0,0
56,88,3,3,3
57,88,2,2,2
58,88,0,0,0
59,88,135,135,135
60,88,255,255,255
61,88,250,250,250
62,88,255,255,255
63,88,255,255,255
64,88,255,255,255
65,88,255,255,255
66,88,255,255,255
67,88,255,255,255
68,88,255,255,255
69,88,255,255,255
70,88,255,255,255
71,88,253,253,253
72,88,255,255,255
73,88,228,228,228
74,88,2,2,2
75,88,0,0,0
76,88,0,0,0
77,88,0,0,0
78,88,0,0,0
79,88,0,0,0
80,88,0,0,0
81,88,0,0,0
82,88,0,0,0
83,88,0,0,0
84,88,0,0,0
85,88,0,0,0
86,88,0,0,0
87,88,0,0,0
88,88,0,0,0
89,88,0,0,0
90,88,0,0,0
91,88,0,0,0
92,88,0,0,0
93,88,0,0,0
94,88,0,0,0
95,88,0,0,0
0,89,0,0,0
1,89,0,0,0
2,89,0,0,0
3,89,0,0,0
4,89,0,0,0
5,89,0,0,0
6,89,0,0,0
7,89,0,0,0
8,89,0,0,0
9,89,0,0,0
10,89,0,0,0
11,89,0,0,0
12,89,0,0,0
13,89,0,0,0
14,89,0,0,0
15,89,0,0,0
16,89,23,23,23
17,89,0,0,0
18,89,2,2,2
19,89,0,0,0
20,89,0,0,0
21,89,0,0,0
22,89,0,0,0
23,89,0,0,0
24,89,0,0,0
25,89,1,1,1
26,89,5,5,5
27,89,9,9,9
28,89,0,0,0
29,89,0,0,0
30,89,0,0,0
31,89,0,0,0
32,89,0,0,0
33,89,0,0,0
34,89,0,0,0
35,89,0,0,0
36,89,0,0,0
37,89,0,0,0
38,89,0,0,0
39,89,0,0,0
40,89,0,0,0
41,89,0,0,0
42,89,0,0,0
43,89,0,0,0
44,89,0,0,0
45,89,0,0,0
46,89,0,0,0
47,89,0,0,0
48,89,0,0,0
49,89,0,0,0
50,89,0,0,0
51,89,0,0,0
52,89,0,0,0
53,89,0,0,0
54,89,0,0,0
55,89,0,0,0
56,89,0,0,0
57,89,1,1,1
58,89,4,4,4
59,89,0,0,0
60,89,136,136,136
61,89,255,255,255
62,89,250,250,250
63,89,255,255,255
64,89,255,255,255
65,89,255,255,255
66,89,255,255,255
67,89,255,255,255
68,89,255,255,255
69,89,255,255,255
70,89,255,255,255
71,89,253,253,253
72,89,255,255,255
73,89,229,229,229
74,89,2,2,2
75,89,0,0,0
76,89,0,0,0
77,89,0,0,0
78,89,0,0,0
79,89,0,0,0
80,89,0,0,0
81,89,0,0,0
82,89,0,0,0
83,89,0,0,0
84,89,0,0,0
85,89,0,0,0
86,89,0,0,0
87,89,0,0,0
88,89,0,0,0
89,89,0,0,0
90,89,0,0,0
91,89,0,0,0
92,89,0,0,0
93,89,0,0,0
94,89,0,0,0
95,89,0,0,0
0,90,0,0,0
1,90,0,0,0
2,90,0,0,0
3,90,0,0,0
4,90,0,0,0
5,90,0,0,0
6,90,0,0,0
7,90,0,0,0
8,90,0,0,0
9,90,0,0,0
10,90,0,0,0
11,90,0,0,0
12,90,0,0,0
13,90,0,0,0
14,90,0,0,0
15,90,0,0,0
16,90,3,3,3
17,90,0,0,0
18,90,19,19,19
19,90,7,7,7
20,90,6,6,6
21,90,4,4,4
22,90,3,3,3
23,90,8,8,8
24,90,14,14,14
25,90,3,3,3
26,90,0,0,0
27,90,4,4,4
28,90,0,0,0
